fid,gbifID,occurrenceID,order,family,genus,species
1827,3572807815,URN:catalog:CLO:EBIRD:OBS1237382189,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
1828,5526620774,URN:catalog:CLO:EBIRD:OBS1951483889,Passeriformes,Passeridae,Passer,Passer montanus
1831,3154789918,URN:catalog:CLO:EBIRD:OBS915795104,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1832,4278499466,URN:catalog:CLO:EBIRD:OBS1385753896,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
1833,5630361438,URN:catalog:CLO:EBIRD:OBS2031188668,Passeriformes,Passeridae,Passer,Passer montanus
1834,4317388012,URN:catalog:CLO:EBIRD:OBS1361347056,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
1835,3518304577,URN:catalog:CLO:EBIRD:OBS1112488564,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
1836,4298590963,URN:catalog:CLO:EBIRD:OBS1315916218,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1837,4334793636,URN:catalog:CLO:EBIRD:OBS1429752896,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1838,3609875978,URN:catalog:CLO:EBIRD:OBS1116026410,Passeriformes,Corvidae,Corvus,
1839,4259870099,URN:catalog:CLO:EBIRD:OBS1350512008,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1840,3509553283,URN:catalog:CLO:EBIRD:OBS1085779985,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1841,3616348236,URN:catalog:CLO:EBIRD:OBS1111255407,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
1842,3527058491,URN:catalog:CLO:EBIRD:OBS1129098180,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1843,3662954983,URN:catalog:CLO:EBIRD:OBS1234561850,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
1844,4694136203,URN:catalog:CLO:EBIRD:OBS1780342913,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
1845,5535341221,URN:catalog:CLO:EBIRD:OBS2431090528,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
1846,5341615227,URN:catalog:CLO:EBIRD:OBS1953202839,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1847,3184434035,URN:catalog:CLO:EBIRD:OBS978139292,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1848,4763137509,URN:catalog:CLO:EBIRD:OBS1721897324,Passeriformes,Corvidae,Corvus,
1849,3587512636,URN:catalog:CLO:EBIRD:OBS1073187020,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
1850,3509903519,URN:catalog:CLO:EBIRD:OBS1081460642,Passeriformes,Passeridae,Passer,Passer montanus
1852,3612159721,URN:catalog:CLO:EBIRD:OBS1092826418,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1853,3648090928,URN:catalog:CLO:EBIRD:OBS1084204192,Passeriformes,Passeridae,Passer,Passer montanus
1854,3524183777,URN:catalog:CLO:EBIRD:OBS1117989313,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1855,4257099884,URN:catalog:CLO:EBIRD:OBS1467264189,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1856,4382454700,URN:catalog:CLO:EBIRD:OBS1518646409,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
1857,3532478308,URN:catalog:CLO:EBIRD:OBS1200949595,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
1858,3561603625,URN:catalog:CLO:EBIRD:OBS1129098176,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1860,4790458629,URN:catalog:CLO:EBIRD:OBS1837252362,Passeriformes,Laniidae,Lanius,Lanius cristatus
1861,4756691804,URN:catalog:CLO:EBIRD:OBS1609959561,Passeriformes,Laniidae,Lanius,Lanius schach
1862,3595156447,URN:catalog:CLO:EBIRD:OBS1091761597,Passeriformes,Laniidae,Lanius,Lanius cristatus
1863,3687089732,URN:catalog:CLO:EBIRD:OBS1111246208,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1864,4776946918,URN:catalog:CLO:EBIRD:OBS1609959571,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
1866,3229919418,URN:catalog:CLO:EBIRD:OBS915640003,Passeriformes,Campephagidae,Lalage,Lalage nigra
1867,4817985289,URN:catalog:CLO:EBIRD:OBS1726712713,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1868,3557992476,URN:catalog:CLO:EBIRD:OBS1129473863,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
1869,3677712252,URN:catalog:CLO:EBIRD:OBS1073180556,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1870,4830178092,URN:catalog:CLO:EBIRD:OBS1726712624,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1871,5336972302,URN:catalog:CLO:EBIRD:OBS2351968845,Passeriformes,Passeridae,Passer,Passer montanus
1872,3551303697,URN:catalog:CLO:EBIRD:OBS1266508546,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1873,3631975638,URN:catalog:CLO:EBIRD:OBS1224433765,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1874,4187963837,URN:catalog:CLO:EBIRD:OBS1331009396,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1875,4642788013,URN:catalog:CLO:EBIRD:OBS1956762788,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
1876,5393925233,URN:catalog:CLO:EBIRD:OBS2540234727,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
1878,4693174679,URN:catalog:CLO:EBIRD:OBS1632529950,Columbiformes,Columbidae,Geopelia,Geopelia striata
1879,3552090121,URN:catalog:CLO:EBIRD:OBS1129473867,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1881,3539885789,URN:catalog:CLO:EBIRD:OBS1266508552,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1882,4374077275,URN:catalog:CLO:EBIRD:OBS1385753898,Apodiformes,Apodidae,Collocalia,Collocalia marginata
1883,4291451760,URN:catalog:CLO:EBIRD:OBS1313293449,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1884,4202361417,URN:catalog:CLO:EBIRD:OBS1329314376,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
1885,5563642180,URN:catalog:CLO:EBIRD:OBS1951483894,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1886,3640624441,URN:catalog:CLO:EBIRD:OBS1082880915,Passeriformes,Campephagidae,Lalage,Lalage nigra
1887,3511730838,URN:catalog:CLO:EBIRD:OBS1085779984,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1888,5523191043,URN:catalog:CLO:EBIRD:OBS2485294676,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1889,3689505653,URN:catalog:CLO:EBIRD:OBS1267079748,Passeriformes,Corvidae,Corvus,
1890,4646768173,URN:catalog:CLO:EBIRD:OBS1726712702,Passeriformes,Campephagidae,Lalage,Lalage nigra
1891,3599635197,URN:catalog:CLO:EBIRD:OBS1099635233,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
1892,3633864285,URN:catalog:CLO:EBIRD:OBS1241367926,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1895,4657847181,URN:catalog:CLO:EBIRD:OBS1737370501,Gruiformes,Rallidae,Gallirallus,Gallirallus torquatus
1896,3648806335,URN:catalog:CLO:EBIRD:OBS1278134617,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1897,5302584147,URN:catalog:CLO:EBIRD:OBS1956772184,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
1898,4794034246,URN:catalog:CLO:EBIRD:OBS1639025770,Passeriformes,Corvidae,Corvus,
1899,4307541641,URN:catalog:CLO:EBIRD:OBS1323151396,Passeriformes,Laniidae,Lanius,Lanius cristatus
1900,3226509010,URN:catalog:CLO:EBIRD:OBS865788033,Passeriformes,Laniidae,Lanius,Lanius cristatus
1901,4618442451,URN:catalog:CLO:EBIRD:OBS1837039404,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1902,5681141441,URN:catalog:CLO:EBIRD:OBS1980598997,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1903,4190172867,URN:catalog:CLO:EBIRD:OBS1331009388,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1904,4195545380,URN:catalog:CLO:EBIRD:OBS1323152450,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1905,4327886113,URN:catalog:CLO:EBIRD:OBS1329314379,Passeriformes,Laniidae,Lanius,Lanius cristatus
1907,4710301558,URN:catalog:CLO:EBIRD:OBS1800847852,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
1909,3647541016,URN:catalog:CLO:EBIRD:OBS1216850775,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1910,3649095004,URN:catalog:CLO:EBIRD:OBS1073180984,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
1911,3673002384,URN:catalog:CLO:EBIRD:OBS1117832742,Passeriformes,Passeridae,Passer,Passer montanus
1912,4659889384,URN:catalog:CLO:EBIRD:OBS1726712612,Columbiformes,Columbidae,Geopelia,Geopelia striata
1913,3623196131,URN:catalog:CLO:EBIRD:OBS1117792191,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1914,3261289171,URN:catalog:CLO:EBIRD:OBS1011600856,Passeriformes,Passeridae,Passer,Passer montanus
1916,4638615871,URN:catalog:CLO:EBIRD:OBS1726712708,Passeriformes,Corvidae,Corvus,
1918,5613040233,URN:catalog:CLO:EBIRD:OBS2414893832,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1919,3238460532,URN:catalog:CLO:EBIRD:OBS915635958,Passeriformes,Passeridae,Passer,Passer montanus
1920,3513663875,URN:catalog:CLO:EBIRD:OBS1083433229,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1921,3511581831,URN:catalog:CLO:EBIRD:OBS1098562099,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1922,3660583341,URN:catalog:CLO:EBIRD:OBS1242468435,Gruiformes,Rallidae,Amaurornis,Amaurornis phoenicurus
1924,3530462849,URN:catalog:CLO:EBIRD:OBS1054332207,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1925,5440075797,URN:catalog:CLO:EBIRD:OBS2737179478,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1926,3632759058,URN:catalog:CLO:EBIRD:OBS1222162992,Columbiformes,Columbidae,Geopelia,Geopelia striata
1927,3641017293,URN:catalog:CLO:EBIRD:OBS1220882743,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
1928,4198193271,URN:catalog:CLO:EBIRD:OBS1361347060,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1929,3572576955,URN:catalog:CLO:EBIRD:OBS1215786348,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1930,4759013810,URN:catalog:CLO:EBIRD:OBS1726712621,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
1931,3675429913,URN:catalog:CLO:EBIRD:OBS1073182831,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1932,4362034405,URN:catalog:CLO:EBIRD:OBS1474633456,Passeriformes,Passeridae,Passer,Passer montanus
1933,3597613517,URN:catalog:CLO:EBIRD:OBS1103447744,Gruiformes,Rallidae,Amaurornis,Amaurornis phoenicurus
1934,3648842720,URN:catalog:CLO:EBIRD:OBS1267078240,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
1935,4798120338,URN:catalog:CLO:EBIRD:OBS1853007222,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1936,3679712068,URN:catalog:CLO:EBIRD:OBS1102780589,Columbiformes,Columbidae,Geopelia,Geopelia striata
1937,5376414235,URN:catalog:CLO:EBIRD:OBS2220359429,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1938,4314532120,URN:catalog:CLO:EBIRD:OBS1357342919,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1939,4778427169,URN:catalog:CLO:EBIRD:OBS1632529949,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1940,3245232509,URN:catalog:CLO:EBIRD:OBS848445251,Charadriiformes,Laridae,Chlidonias,Chlidonias hybrida
1941,3517007387,URN:catalog:CLO:EBIRD:OBS1111248995,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1942,3601114580,URN:catalog:CLO:EBIRD:OBS1233303393,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1944,3514756548,URN:catalog:CLO:EBIRD:OBS1073368671,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
1945,3682591318,URN:catalog:CLO:EBIRD:OBS1117992361,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
1946,3621753314,URN:catalog:CLO:EBIRD:OBS1095329832,Passeriformes,Passeridae,Passer,Passer montanus
1947,4768945775,URN:catalog:CLO:EBIRD:OBS1633569816,Passeriformes,Passeridae,Passer,Passer montanus
1948,5525308837,URN:catalog:CLO:EBIRD:OBS1980599001,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1949,4317919828,URN:catalog:CLO:EBIRD:OBS1313293447,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1950,3241473839,URN:catalog:CLO:EBIRD:OBS845949799,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
1951,3505165168,URN:catalog:CLO:EBIRD:OBS1054332210,Columbiformes,Columbidae,Geopelia,Geopelia striata
1952,4783138430,URN:catalog:CLO:EBIRD:OBS1800847860,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
1953,4327324584,URN:catalog:CLO:EBIRD:OBS1361347062,Columbiformes,Columbidae,Columba,Columba livia
1954,5642421628,URN:catalog:CLO:EBIRD:OBS1956776301,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1955,3654926812,URN:catalog:CLO:EBIRD:OBS1219817915,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
1956,4254986842,URN:catalog:CLO:EBIRD:OBS1385753890,Apodiformes,Apodidae,Aerodramus,Aerodramus amelis
1958,3591017571,URN:catalog:CLO:EBIRD:OBS1103447742,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1959,3536492329,URN:catalog:CLO:EBIRD:OBS1251709965,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1960,3660728727,URN:catalog:CLO:EBIRD:OBS1278134620,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1961,3294790254,URN:catalog:CLO:EBIRD:OBS1004885099,Columbiformes,Columbidae,Geopelia,Geopelia striata
1962,3515426978,URN:catalog:CLO:EBIRD:OBS1080841861,Passeriformes,Hirundinidae,Hirundo,Hirundo rustica
1963,3649926072,URN:catalog:CLO:EBIRD:OBS1219817914,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1964,4656740383,URN:catalog:CLO:EBIRD:OBS1597543448,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
1965,4730214892,URN:catalog:CLO:EBIRD:OBS1609959572,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1966,3687503325,URN:catalog:CLO:EBIRD:OBS1117992355,Passeriformes,Estrildidae,Lonchura,Lonchura punctulata
1967,3651088715,URN:catalog:CLO:EBIRD:OBS1267078232,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1968,4632588426,URN:catalog:CLO:EBIRD:OBS1726712628,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
1969,4674975171,URN:catalog:CLO:EBIRD:OBS1835246918,Passeriformes,Passeridae,Passer,Passer montanus
1970,5649710345,URN:catalog:CLO:EBIRD:OBS1956773898,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
1971,3248474850,URN:catalog:CLO:EBIRD:OBS917425579,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1972,4618908427,URN:catalog:CLO:EBIRD:OBS1726712619,Passeriformes,Corvidae,Corvus,
1973,3588456025,URN:catalog:CLO:EBIRD:OBS1091761601,Passeriformes,Muscicapidae,Copsychus,Copsychus mindanensis
1974,3544858673,URN:catalog:CLO:EBIRD:OBS1251715624,Columbiformes,Columbidae,Columba,Columba livia
1975,4269558793,URN:catalog:CLO:EBIRD:OBS1350512005,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
1976,3268266318,URN:catalog:CLO:EBIRD:OBS1002671441,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1977,3683338177,URN:catalog:CLO:EBIRD:OBS1117992364,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
1978,3670261529,URN:catalog:CLO:EBIRD:OBS1121865203,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
1979,4202405194,URN:catalog:CLO:EBIRD:OBS1329314369,Passeriformes,Artamidae,Artamus,Artamus leucorhynchos
1980,5485031399,URN:catalog:CLO:EBIRD:OBS1980599000,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
1981,5378637059,URN:catalog:CLO:EBIRD:OBS2431090539,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
1982,3534033719,URN:catalog:CLO:EBIRD:OBS1073190938,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
1983,3600874540,URN:catalog:CLO:EBIRD:OBS1098581585,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1985,4283539569,URN:catalog:CLO:EBIRD:OBS1430310163,Apodiformes,Apodidae,Collocalia,Collocalia marginata
1986,4308602235,URN:catalog:CLO:EBIRD:OBS1361347061,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
1987,3625046306,URN:catalog:CLO:EBIRD:OBS1274963886,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1988,3672843363,URN:catalog:CLO:EBIRD:OBS1140362952,Pelecaniformes,Ardeidae,Egretta,Egretta garzetta
1989,5582254617,URN:catalog:CLO:EBIRD:OBS2431090540,Apodiformes,Apodidae,Collocalia,Collocalia marginata
1991,4790826714,URN:catalog:CLO:EBIRD:OBS1814720157,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1992,3567963812,URN:catalog:CLO:EBIRD:OBS1129473873,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
1993,4647003044,URN:catalog:CLO:EBIRD:OBS1726712703,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax
1994,3589470666,URN:catalog:CLO:EBIRD:OBS1091761611,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
1995,3673541940,URN:catalog:CLO:EBIRD:OBS1117832743,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
1996,4310198990,URN:catalog:CLO:EBIRD:OBS1323152440,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
1997,3201409436,URN:catalog:CLO:EBIRD:OBS1008206972,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
1998,3152047638,URN:catalog:CLO:EBIRD:OBS920391196,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
1999,4354842316,URN:catalog:CLO:EBIRD:OBS1591411430,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2000,3598014534,URN:catalog:CLO:EBIRD:OBS1091761609,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2001,4645466282,URN:catalog:CLO:EBIRD:OBS1629820302,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2002,5338978465,URN:catalog:CLO:EBIRD:OBS2218373313,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2003,4831179653,URN:catalog:CLO:EBIRD:OBS1924803384,Passeriformes,Hirundinidae,Hirundo,Hirundo javanica
2004,4373964265,URN:catalog:CLO:EBIRD:OBS1470630180,Passeriformes,Passeridae,Passer,Passer montanus
2005,3197834943,URN:catalog:CLO:EBIRD:OBS978139290,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2006,3525146487,URN:catalog:CLO:EBIRD:OBS1081460636,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
2007,3552052917,URN:catalog:CLO:EBIRD:OBS1129098177,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2008,3691322817,URN:catalog:CLO:EBIRD:OBS1267079737,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2009,5558145631,URN:catalog:CLO:EBIRD:OBS2019954483,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2010,5653103415,URN:catalog:CLO:EBIRD:OBS1956764491,Passeriformes,Passeridae,Passer,Passer montanus
2011,4654221988,URN:catalog:CLO:EBIRD:OBS1737370492,Columbiformes,Columbidae,Geopelia,Geopelia striata
2012,3579714018,URN:catalog:CLO:EBIRD:OBS1233284423,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2013,3242187827,URN:catalog:CLO:EBIRD:OBS845949803,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2014,3275036349,URN:catalog:CLO:EBIRD:OBS998236728,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2015,3197784055,URN:catalog:CLO:EBIRD:OBS978139293,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2016,3635616122,URN:catalog:CLO:EBIRD:OBS1216853900,Passeriformes,Zosteropidae,Zosterops,Zosterops meyeni
2017,3638028283,URN:catalog:CLO:EBIRD:OBS1242468431,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2018,3267042956,URN:catalog:CLO:EBIRD:OBS1011600858,Piciformes,Megalaimidae,Psilopogon,Psilopogon haemacephalus
2019,3594668715,URN:catalog:CLO:EBIRD:OBS1103447741,Passeriformes,Dicaeidae,Dicaeum,Dicaeum australe
2020,3612171276,URN:catalog:CLO:EBIRD:OBS1119129886,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2021,4199168333,URN:catalog:CLO:EBIRD:OBS1350514533,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2023,3525738305,URN:catalog:CLO:EBIRD:OBS1069482033,Passeriformes,Laniidae,Lanius,Lanius cristatus
2024,4334129475,URN:catalog:CLO:EBIRD:OBS1336401564,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis
2025,4704134948,URN:catalog:CLO:EBIRD:OBS1780342909,Apodiformes,Apodidae,Collocalia,Collocalia marginata
2027,3285139509,URN:catalog:CLO:EBIRD:OBS1007299905,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2028,3683850176,URN:catalog:CLO:EBIRD:OBS1117823908,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
2029,3693752417,URN:catalog:CLO:EBIRD:OBS1267079747,Passeriformes,Passeridae,Passer,Passer montanus
2030,4669008478,URN:catalog:CLO:EBIRD:OBS1737370493,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2032,3543652089,URN:catalog:CLO:EBIRD:OBS1112488559,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2033,3249065999,URN:catalog:CLO:EBIRD:OBS862813321,Piciformes,Picidae,Yungipicus,Yungipicus maculatus
2034,3556672767,URN:catalog:CLO:EBIRD:OBS1263408591,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris
2035,3207307368,URN:catalog:CLO:EBIRD:OBS1008206964,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos
2036,4662417437,URN:catalog:CLO:EBIRD:OBS1896485961,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus borealis
2037,3616057623,URN:catalog:CLO:EBIRD:OBS1274963883,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
2038,4287183457,URN:catalog:CLO:EBIRD:OBS1323152441,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura nigritorquis
2039,5520599645,URN:catalog:CLO:EBIRD:OBS2552281873,Passeriformes,Corvidae,Corvus,
2040,3510941488,URN:catalog:CLO:EBIRD:OBS1073368672,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2041,3693423890,URN:catalog:CLO:EBIRD:OBS1241363598,Psittaciformes,Psittacidae,Loriculus,Loriculus philippensis
2042,3667093989,URN:catalog:CLO:EBIRD:OBS1082880922,Passeriformes,Passeridae,Passer,Passer montanus
2043,5313928304,URN:catalog:CLO:EBIRD:OBS1956750317,Columbiformes,Columbidae,Spilopelia,Spilopelia chinensis
2044,4675478429,URN:catalog:CLO:EBIRD:OBS1895415981,Passeriformes,Laniidae,Lanius,Lanius cristatus
2045,3536108955,URN:catalog:CLO:EBIRD:OBS1119942871,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2046,4314074273,URN:catalog:CLO:EBIRD:OBS1474021945,Passeriformes,Passeridae,Passer,Passer montanus
2047,4780945960,URN:catalog:CLO:EBIRD:OBS1639025782,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2048,4653380545,URN:catalog:CLO:EBIRD:OBS1632529945,Passeriformes,Nectariniidae,Cinnyris,Cinnyris jugularis
2049,3554042965,URN:catalog:CLO:EBIRD:OBS1129473865,Passeriformes,Acanthizidae,Gerygone,Gerygone sulphurea
2050,3658597577,URN:catalog:CLO:EBIRD:OBS1259558886,Passeriformes,Passeridae,Passer,Passer montanus
2051,5555759663,URN:catalog:CLO:EBIRD:OBS2287226730,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier
2052,5453933509,URN:catalog:CLO:EBIRD:OBS2540247934,Passeriformes,Passeridae,Passer,Passer montanus
2053,3513966981,URN:catalog:CLO:EBIRD:OBS1122476001,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
2054,3659382539,URN:catalog:CLO:EBIRD:OBS1267078245,Passeriformes,Laniidae,Lanius,Lanius cristatus
2055,3273257304,URN:catalog:CLO:EBIRD:OBS1002671438,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
